Epoch,Train Loss,Train Accuracy,Eval Loss,Eval Accuracy
1,0.2018115035372977,0.9325874403580877,0.15277566031488793,0.8459850708223104
2,0.16983386725525196,0.9627776153864324,0.1472970008377045,0.866405216600529
3,0.1674233630851463,0.9688182043650794,0.14576955727010807,0.8778277254188712
4,0.16666264272240736,0.9713723987859032,0.1452412588991606,0.8777829447751323
5,0.16600713780317358,0.9746560256046863,0.1445448034865095,0.8761262331900352
6,0.16553068644200322,0.9771998122165533,0.14438259930101863,0.8895209848985891
7,0.16509683069773723,0.9796377491969009,0.14385440192683033,0.8895797164351852
8,0.16493215912548953,0.9805259560421391,0.14418906207332746,0.8944663180665785
9,0.16454200930921578,0.982846306925548,0.14468217413787068,0.896849681712963
10,0.16434445986221527,0.9839359528533635,0.14460601969055398,0.8931356440145503
11,0.16417072387869755,0.984925211404006,0.14481006648122108,0.9003659956459436
12,0.16390345743994594,0.9864738343253968,0.14428652583816906,0.8994080343364198
13,0.16378739098888045,0.9871529992205216,0.1447491287344137,0.8991994598765433
14,0.1636898422772832,0.9877076394794029,0.14561547161567778,0.903298438877866
15,0.16351625486611418,0.988712251393613,0.14643287673145797,0.9067553323412698
16,0.16346436999146902,0.9890253714332955,0.1449500785802197,0.8997037588183422
17,0.1633699236723481,0.9895580888605442,0.14420368613074067,0.8993031442901235
18,0.1632412987861864,0.990269067696523,0.1458673419355295,0.9067329420194004
19,0.16314104239956861,0.9908716872165533,0.14566456071861628,0.9074311755952381
20,0.16308811439858723,0.9911708563633786,0.14506475432945096,0.9078438464506173
21,0.1630072543905796,0.9916319739701436,0.1456744492290512,0.9084792148919754
22,0.1629749083622603,0.9918167310326909,0.14711655726298242,0.9100997574955908
23,0.16296789791218189,0.9918821304563492,0.14538124749006628,0.9075128141534392
24,0.16284048812955235,0.9926089793556312,0.14473983172386412,0.9104888323963845
25,0.1627974601762365,0.9928534521447467,0.14507303631337232,0.9090324280753969
26,0.16278644293569203,0.992927487835412,0.1453756865843263,0.9087689112103174
27,0.1627490695056281,0.9931398514266818,0.14620119874649787,0.908414455191799
28,0.16266160766373777,0.9936378023431595,0.14455025543243585,0.9027633101851852
29,0.16266847453104755,0.9936178724962207,0.14529570482500437,0.9085717041446209
30,0.16263408486985476,0.9937939194775133,0.145417051931853,0.9092258460097001
31,0.16272656695011972,0.9933502220332577,0.1457203698379022,0.911565979111552
32,0.16250090471110556,0.9945674189814815,0.1459079938669684,0.9120950796406525
33,0.1624771092011004,0.994706780281557,0.14689650658577208,0.9130497685185185
34,0.16246463308844347,0.9947663483796296,0.14525633530011253,0.9116939484126985
