Epoch,Train Loss,Train Accuracy,Eval Loss,Eval Accuracy
1,0.17519538199111337,0.9739225088183422,0.17782059238341294,0.7972065489969136
2,0.17323573545273,0.9764756944444445,0.17965593782106512,0.7985809702932098
3,0.17309152010213505,0.9775347566688712,0.17996513671976955,0.8036309638631687
4,0.1728874749500089,0.9789716986331569,0.17952456545868986,0.816529626414609
5,0.17260606490254235,0.9811602664792769,0.18440190658561492,0.8220779481738684
6,0.17235928202213455,0.9830589657738096,0.1912329822386566,0.8172481835133745
7,0.17219055194948893,0.984181926532187,0.18823228663715877,0.8236742058899177
8,0.17210985266187126,0.9847582189704586,0.19021147876781852,0.8199258937757201
9,0.1720073609199107,0.9854003045083775,0.18205302664519926,0.8412824717078189
10,0.17191130307480715,0.9860925099206349,0.17057974210107013,0.8695244180812757
11,0.17183821096659044,0.9864829626873898,0.17295554706728772,0.8710712448559671
12,0.17178017872008686,0.9869285300925926,0.17351178766081207,0.8724882651748971
13,0.171725748119973,0.9872106481481482,0.18036709784677155,0.8479749389146091
14,0.17164334123074085,0.9877113301917989,0.1768391787711727,0.8657889660493827
15,0.17160702390630422,0.9878820133377425,0.17503342689260057,0.8673530735596707
16,0.17154406919045576,0.9883017457561728,0.17533802118544517,0.8646412037037037
17,0.17148903916013258,0.9886303667879188,0.17112367830582356,0.8769575456532922
18,0.17144103373475741,0.9889421089616403,0.17074722174162926,0.8816325874485597
19,0.17138050790818352,0.9893711419753086,0.17212009116222984,0.8734190136316873
20,0.17133730044654125,0.9896294918430335,0.16916326266762458,0.8846032664609054
21,0.17127795399748555,0.9900123663470017,0.17049659646459317,0.8826698334619342
22,0.1712286254372684,0.9903260030864197,0.16859104949980974,0.886744470164609
23,0.17118853042677193,0.9905242435515873,0.1705647274655731,0.8834189332561728
24,0.17115242428268465,0.990768642526455,0.16849841319612766,0.8887297453703704
25,0.17110898985681144,0.9909791115520282,0.17695589255737632,0.8719987782921811
26,0.17107489599999992,0.9912214437279542,0.17493491325723498,0.875291361239712
27,0.17104398674621904,0.9914183063271605,0.18053283733560851,0.867650462962963
28,0.17101021207690406,0.9916299809854497,0.17556589905564723,0.8743477527006173
29,0.1709794418305705,0.9918435502094356,0.1753784356834857,0.8811965502829218
30,0.1709386323209542,0.9920734815917107,0.17194378238759542,0.8865776909722223
31,0.17090648192024366,0.9922389977402998,0.1753228748903463,0.8803051858281893
32,0.1709022919827355,0.9922939401455027,0.18031584559694716,0.8746857317386831
33,0.1708651616307677,0.9925107818011464,0.17228012478077098,0.8879979263117284
34,0.1708358321102449,0.9926833595127866,0.1762638286638417,0.8822888535236626
35,0.17081894739222292,0.99280788414903,0.17163478406636337,0.887817081404321
36,0.1707802245075511,0.9930290316358025,0.1766995131773384,0.8831400302211934
37,0.17075437261120052,0.9932370893959436,0.17890876203187203,0.878443287037037
38,0.17073214787606292,0.9933757371582892,0.17278097574844173,0.8872592753343621
39,0.17070995351071083,0.9934933724647266,0.17878052984413348,0.8821578414351852
40,0.1706862551158843,0.9936616443452381,0.1720375212791719,0.8928743087705762
41,0.17065965271803152,0.9938121762014991,0.1780837041472918,0.8802509323559671
42,0.17064235833367103,0.9939089712852733,0.17331956826934689,0.892579330632716
43,0.17061016659222134,0.9941438974316579,0.17250365955068878,0.8948133680555556
44,0.17059145191072242,0.9942356977513227,0.17963286361804134,0.8769591531635802
45,0.17057447782776755,0.9943672839506172,0.17862411000226674,0.8830379533179012
46,0.17055408711241735,0.9944928419863316,0.17756751483600391,0.8847555780606996
47,0.17053160252120497,0.9946066881613757,0.17111461913507237,0.8963388953189301
48,0.1705073173064607,0.994743785824515,0.1702981452016454,0.8987658339763375
49,0.17049327087082883,0.9948481591710758,0.16914501737215018,0.8998601466049383
50,0.17048643249887002,0.9948920786485891,0.16997958729533771,0.9010412647890946
