Epoch,Train Loss,Train Accuracy,Eval Loss,Eval Accuracy
1,0.19317479459223924,0.927702468791336,0.1417414522557347,0.8125750506365741
2,0.16755120627700337,0.9483470775462963,0.1361180813178236,0.8508023485725309
3,0.16395745716161197,0.9586792638062169,0.1324590429847623,0.8572283709490741
4,0.16221760483409361,0.9655831473214286,0.13119287227774845,0.8676730685763889
5,0.16109944286721725,0.9704508463541667,0.13086081353694567,0.8700493706597222
6,0.16042618354950003,0.9734343998015873,0.13050318750794287,0.8806224681712963
7,0.15977216458746366,0.9767088552000661,0.12960781453660242,0.8819763937114198
8,0.15940286359064793,0.9783885168650793,0.1294179795148932,0.8796480155285494
9,0.1589363063414576,0.9808215267443783,0.12960492320542719,0.8887544608410494
10,0.1586093530847282,0.9825210813492063,0.1289521964887778,0.8900420765817901
11,0.158382269046294,0.9837137535135582,0.12903734974931053,0.8941092785493827
12,0.15820576832013786,0.9846436838624338,0.12954157236733554,0.8918616777584877
13,0.15800311607579706,0.9857775814318783,0.12913226768558408,0.8966733579282408
14,0.15785026516785067,0.9865937086640212,0.12952461726043696,0.9009853033371914
15,0.15772860936781086,0.9873174758184524,0.1285814101819271,0.8933696228780864
16,0.15757557901519317,0.9881246899801587,0.12933981940610173,0.9010145399305556
17,0.15749898568663018,0.988563884755291,0.12872232292077423,0.8936571662808642
18,0.15738312842905836,0.9892155722966269,0.12929467422266802,0.9021424093364198
19,0.157315901308148,0.9895669281167329,0.129049416401504,0.8992540147569444
20,0.15728592023095755,0.989719871238426,0.12959848461603676,0.902073688271605
21,0.1571244146063845,0.9906550977595899,0.12906242819663918,0.9037163628472222
22,0.15713857187243996,0.9905822430968916,0.1286476596178096,0.8977102020640432
23,0.15700078012530136,0.9913875196345899,0.12817208195266164,0.8953884548611111
24,0.1569362820062057,0.9917284122850529,0.12881802325999295,0.9013569396219135
25,0.15692702609868275,0.9918044963210979,0.12894560507050268,0.9024842062114198
26,0.15687407807461798,0.9920928147734789,0.12938691855028825,0.905297550154321
27,0.15683719263505683,0.9922989779679233,0.1287009619222379,0.9055124541859568
28,0.15674536018854096,0.9928230406746031,0.12876880819690817,0.904565128279321
29,0.15674643679743722,0.9928448712384259,0.1291891549380473,0.9044352213541667
30,0.15669787908712077,0.9931018001818783,0.12994857003659377,0.9089792510609568
31,0.15664779361357134,0.993421378968254,0.12955754075521303,0.9032154224537037
32,0.15664849655022697,0.9933654462218915,0.12926052007134314,0.9067111545138888
33,0.15657410115279533,0.9938112289186508,0.12864071783828146,0.9076949508101851
34,0.1565793121144885,0.993769634589947,0.1288216126461824,0.9075279706790124
35,0.15659762466592447,0.9937005260003307,0.12846310406831313,0.903271182966821
36,0.15654856130165398,0.9939845816798942,0.12986118505122485,0.907688922646605
37,0.15647403219783748,0.9943874782986111,0.1290158139610732,0.9067732445987654
38,0.1564428294619555,0.9945616061094577,0.12907044246884775,0.9075713734567902
39,0.15639826184306196,0.9948103970320767,0.12855608965971588,0.9059404538001543
40,0.1563866784766553,0.9948714967757937,0.12863042090594032,0.9079716435185186
41,0.15643174118465847,0.9946463448660714,0.13007130519843396,0.9083670910493827
42,0.15637117147287993,0.9949583023313492,0.12912175066217227,0.9080891927083333
43,0.15631616783757057,0.995276847718254,0.12883579468837492,0.9082194010416667
44,0.15627661280373417,0.9955107835234789,0.12894048935009372,0.9083025896990741
45,0.15631170858624122,0.9953117249503968,0.12862189824658413,0.9074848693094136
46,0.1562980012721801,0.9954154524222883,0.1283178244843895,0.9065743152006173
47,0.1562511811732615,0.9956685061177248,0.12845364992541294,0.9074480975115741
48,0.1562474235971138,0.9956763857886904,0.1288374343680011,0.9083104263117284
49,0.15627465312364242,0.9955720124421297,0.12860479327723567,0.9080038941936729
50,0.1562194303565082,0.9958793196097884,0.12858423314712666,0.9095175660686728
51,0.15618526868561589,0.9960330377810847,0.1286034410658442,0.9070369767554012
52,0.15617304295301437,0.9960921999007937,0.128532579490616,0.9104359567901235
53,0.15614987243577916,0.9962501808449075,0.12864412036206987,0.9104709201388889
54,0.1561618407784158,0.9961642795138889,0.12939967389827894,0.9111451702353395
55,0.15613751349941132,0.9963146391369048,0.12874189543503303,0.9097430193865741
56,0.1561719121303035,0.9961505869708994,0.12872800467834797,0.9086600597993827
57,0.15612311295613093,0.9963840060763889,0.12847322821157214,0.9099175347222223
58,0.1560793002801282,0.9966444227430555,0.1289566176035154,0.9106650270061728
59,0.15608346740168239,0.9966302135003307,0.1292277964544885,0.911790485146605
60,0.15608831309767626,0.9965983072916667,0.12861533890719767,0.9101885006751543
61,0.15613389852895307,0.9963542958416005,0.12924468972616726,0.911597583912037
62,0.15609363563082837,0.9965813853753307,0.12854715452793938,0.9095003858024692
63,0.15601338214541555,0.9970058542080027,0.12889786492343303,0.911619888117284
64,0.15601129295728194,0.9970310433201058,0.1287281237496638,0.9111044801311728
65,0.15601496867559575,0.9970238095238095,0.1288861040899783,0.9102762104552469
66,0.15602459687562215,0.9969687810019842,0.12933608770002553,0.9115779923804013
67,0.15600575096708127,0.9970781921709656,0.12886790738061624,0.9097550757137346
68,0.1560737549489926,0.9967042307374339,0.1284198759606591,0.908055736400463
69,0.15599601778876845,0.9971197864996693,0.1291592916312777,0.9101110387731481
70,0.15598425162690027,0.9971795944940476,0.12925453891080838,0.9117030767746913
71,0.1559728972968601,0.997252449156746,0.12895696056017905,0.9098509235146605
72,0.15595933444127835,0.9973349919394842,0.12879172480308715,0.9111023702739197
73,0.15597363928993227,0.9972568411044973,0.1286543504461462,0.9103205174575617
74,0.15600731250430858,0.997107902405754,0.12920192056507976,0.9112928602430556
75,0.15596614241915405,0.9972887473131614,0.1290212912875929,0.912839988425926
76,0.15594483659696326,0.9974199890459656,0.1289858521870625,0.9121910566165123
77,0.15591746257253425,0.997585849661045,0.12868641516952603,0.9108835479359568
78,0.1559257440998283,0.9975247499173281,0.1290672755351773,0.9112301673418209
79,0.15592302818580595,0.9975545893270502,0.12915544676375978,0.9110752435378087
80,0.15592090208970366,0.9975552352017196,0.12875632343836774,0.910498951099537
81,0.15591138800379462,0.997620597718254,0.1293424804131558,0.9131637008101852
82,0.15590023465218053,0.9976727843915344,0.12860670612182146,0.910984821084105
83,0.15589923271662975,0.997675884589947,0.12843522038540722,0.9102584273726851
84,0.15590799447129328,0.9976411365327381,0.1292480323003766,0.9138385537229938
85,0.15593389726229132,0.9974927145337301,0.1278422772884369,0.9068365403163581
86,0.15589526153746106,0.9977086950231482,0.12870586654286326,0.9120078004436728
87,0.15586454234031774,0.9978700345155423,0.12898508703083167,0.9112102744020062
88,0.1558601060221908,0.9979072368964947,0.12848115921664385,0.9102982132523149
89,0.15587825511419584,0.9978122933201058,0.12801958602151753,0.9100275487075618
90,0.15586958336767065,0.9978479456018519,0.1285710188295738,0.9110689139660494
91,0.155847596142579,0.9979853877314815,0.12833378321410696,0.9107506269290123
92,0.15585410980281061,0.9979271298363095,0.12842496583399213,0.9122028115354939
93,0.15587416243931604,0.9978454912781085,0.12828128895273916,0.9110975477430555
94,0.1558592641755702,0.997918216765873,0.1286414154563789,0.9119692201967593
95,0.15586470982069692,0.997888119006283,0.12797212069509206,0.9071484977816358
96,0.1558390818142071,0.9980223317625662,0.1285827117799609,0.910938102816358
97,0.15582212858966418,0.9981176628637566,0.12841739116903442,0.910888973283179
98,0.15582961789159863,0.9980742600859789,0.12858524520732004,0.9131416980131173
99,0.15584375586104457,0.9980114810681217,0.1284418492405503,0.9122995635609568
100,0.15581841382478911,0.9981524109209656,0.12808398727649523,0.9092969352816358
